open,high,low,close,volume
69.875,70.295,69.7375,70.005,98369200
69.95,70.475,69.78,69.935,116028400
69.8925,70.4425,69.7,70.1025,114158400
69.25,70.1975,69.245,69.965,128186000
67.865,68.825,67.7325,68.7875,133587600
66.945,68.14,66.83,67.865,137310400
67.2025,67.775,67.125,67.6925,78756800
67.15,67.5175,66.465,67.12,90420400
67.5,67.7,66.2275,66.73,128042400
66.87,67.75,66.825,67.6775,106075600
65.9475,66.4725,65.6825,66.395,74424400
65.2675,65.8275,65.17,65.435,67181600
64.5775,64.8825,64.0725,64.8625,114430400
66.8175,67.0625,65.8625,66.04,94487200
66.65,67.0,66.475,66.8125,46617600
66.395,66.995,66.3275,66.96,65235600
66.735,66.79,65.625,66.0725,105207600
65.6775,66.61,65.63,66.5925,84020400
65.6475,65.795,65.21,65.445,65325200
65.9225,66.0025,65.295,65.5025,121395200
66.385,66.52,65.1,65.7975,106234400
66.975,67.0,66.3475,66.5725,76167200
66.45,66.8575,66.0575,66.775,86703200
65.92,66.445,65.7525,66.44,100206400
65.9375,66.22,65.525,65.66,89182800
65.2825,66.195,65.2675,66.1175,102734400
65.3875,65.6975,65.23,65.49,87388800
64.575,65.6175,64.57,65.55,81821200
64.6725,65.11,64.2125,65.035,69986400
64.685,65.0875,64.5275,64.8575,94940400
64.1925,64.3725,63.8425,64.31,75864400
64.2625,64.5475,64.08,64.2825,79897600
64.3325,64.4625,63.845,64.375,103272000
62.385,63.9825,62.29,63.955,151125200
61.81,62.2925,59.315,62.19,139162000
61.19,61.325,60.3025,60.815,124522000
62.2425,62.4375,60.6425,60.8225,142839600
61.855,62.3125,61.68,62.2625,96572800
60.79,61.6825,60.72,61.645,73477200
61.1275,61.2,60.4525,60.895,69275200
60.525,60.81,60.305,60.795,75828800
60.29,60.55,59.905,59.99,82293600
59.38,60.2475,59.33,60.1275,87247200
58.6475,59.395,58.5725,59.1025,97433600
58.7725,59.0375,58.38,58.82,67585200
58.3425,58.81,58.3,58.5925,73903200
59.0975,59.4125,58.72,58.83,87360000
58.725,59.5325,58.6675,58.9675,96427600
58.2375,59.41,58.0775,59.0525,166795600
56.9825,57.61,56.825,57.5225,113013600
56.7575,56.9475,56.41,56.7575,74770400
56.455,57.015,56.0825,56.1,111820000
56.5675,57.4825,56.46,56.765,122306000
56.41,56.8725,55.9725,56.7525,138478800
54.6075,55.24,53.7825,55.205,114426000
55.765,55.895,54.4825,54.74,138449200
56.2675,57.055,56.05,56.1475,139223200
55.225,56.145,55.1975,55.9925,103909600
55.135,55.24,54.32,54.705,101408000
55.0,55.235,54.7075,54.9725,75334000
54.6375,55.375,54.285,55.2575,87613600
55.2575,55.6225,54.2975,54.42,124763200
54.7375,54.96,54.4125,54.68,76662000
55.345,55.64,54.3675,54.4325,221652400
55.5025,55.94,55.0925,55.24,88242400
55.265,55.7125,54.86,55.6925,101360000
54.99,55.205,54.78,55.175,73274800
54.4325,55.0325,54.39,54.975,84632400
55.0,55.1975,54.255,54.6875,159053200
56.2,56.605,55.715,55.7725,128906800
54.5175,55.9275,54.4325,55.8975,177158400
53.465,54.195,52.9275,54.175,127111600
53.71,54.11,52.7675,53.5425,109237600
53.5125,53.605,53.1275,53.315,77449200
53.0,53.4925,52.8775,53.32,95654800
52.0975,52.37,51.83,52.2975,76752400
51.6075,51.745,51.055,51.425,80092000
52.54,52.6125,51.8,52.185,84573600
52.125,52.33,51.665,52.2525,83962000
51.025,51.43,50.83,51.3825,63755200
51.965,52.1375,50.8825,51.04,103493200
51.465,51.7975,51.265,51.6225,104174400
52.3575,53.0125,50.25,50.66,187272000
53.2975,53.61,52.6875,53.115,89014800
53.2475,53.4125,52.9,53.16,86141600
52.72,53.3375,52.58,52.59,107537200
52.655,53.1825,52.5075,52.5875,97654400
51.07,51.79,50.96,51.625,110481600
50.865,51.285,49.9175,50.435,108909600
50.79,51.61,50.6475,50.6875,146189600
50.255,53.035,50.12,52.2425,188874000
49.905,50.5125,49.7875,50.12,89927600
50.325,50.69,49.8225,50.2475,98478800
50.05,50.8825,49.8475,50.8575,108038000
48.8525,49.89,48.455,49.76,133457600
49.0775,49.5175,48.51,49.25,143299200
49.4975,49.6625,48.145,48.335,209572000
51.3825,51.6075,50.4075,51.005,163448400
53.475,54.5075,51.685,52.1075,216071600
54.105,55.3425,52.825,53.26,277125600
52.19,52.54,51.8275,52.195,135742800
52.115,52.66,52.11,52.42,86693600
51.87,52.4325,51.785,51.935,70475600
52.2225,52.31,51.6825,51.755,55638400
51.9175,52.2875,51.7925,52.1675,59966400
52.115,52.2275,51.8225,52.21,73420800
50.9125,51.8075,50.9025,51.805,89111600
51.4475,51.625,50.59,50.6475,83717200
51.0,51.47,50.925,51.415,74162400
51.0125,51.2725,50.8175,50.8375,56430000
51.1475,51.5275,50.875,51.125,67467200
51.0225,51.4675,51.0,51.3025,67789600
50.6125,51.0,50.55,50.825,70380800
50.8275,51.0975,50.4275,50.4375,80767200
50.4625,50.9325,50.39,50.8075,71588400
49.8,50.3775,49.7025,50.31,82312000
50.2025,50.35,49.6025,50.005,101354400
50.8375,51.27,50.725,51.0575,69062000
50.82,51.11,50.6725,51.1025,45448000
50.3525,50.7825,50.34,50.6825,67740800
50.7925,51.1225,50.1625,50.3875,109012000
49.67,49.875,49.2625,49.48,124442400
50.0725,50.3925,49.8925,49.935,83598800
49.4425,50.2475,49.3375,49.95,104270000
49.6075,49.815,48.8225,48.8925,84281200
49.635,50.04,49.5425,49.645,72881600
49.7,50.2125,49.5375,49.695,191202400
50.0925,50.1525,49.5075,49.865,86056000
49.92,49.97,49.3275,49.4675,84496800
49.0125,50.0725,48.8025,49.6125,106204000
48.225,48.74,48.0425,48.4725,58676400
47.8875,48.3975,47.575,48.185,75046000
48.675,49.1975,48.4,48.5375,86698400
48.4875,48.9925,48.3475,48.5475,73012800
48.715,49.0,48.4,48.7025,107731600
47.9525,48.8425,47.905,48.145,104883600
46.6275,47.98,46.4425,47.5375,122737600
45.77,46.3675,45.5375,46.305,90105200
46.07,46.2475,45.285,45.635,119093600
43.86,44.9575,43.63,44.91,123872000
43.9,44.48,42.5675,43.325,161584400
44.0575,44.4975,43.7475,43.7675,108174400
44.4875,44.8075,44.1675,44.575,84873600
44.105,44.8375,44.0,44.345,113924800
44.73,45.1475,44.4775,44.5575,111792800
45.05,45.535,44.655,44.7425,94858800
44.95,45.135,44.4525,44.915,146118800
46.165,46.4275,45.6375,45.695,118994400
46.305,47.0,46.175,46.65,113459200
45.88,46.0875,45.07,45.7725,154449200
46.7325,47.725,46.69,47.25,131516400
47.4775,48.1175,47.21,47.52,132125600
46.5675,47.9375,46.505,47.73,106178800
46.6025,47.425,46.3525,47.165,146118800
46.9275,47.37,45.7125,46.43,229722400
49.355,49.7125,48.1925,49.295,164834800
50.1,50.42,49.165,50.18,139634400
50.475,51.335,50.4375,50.725,105358000
51.47,51.855,50.2075,50.715,155054800
51.0725,52.21,50.875,52.12,129772400
52.7225,52.96,52.5575,52.9375,83569600
52.46,53.1625,52.0325,52.2875,127985200
52.47,53.8275,52.3075,52.63,259309200
50.765,50.85,49.7775,50.1675,186139600
51.1,51.4925,50.965,51.1525,88818800
51.225,51.25,50.53,51.075,74596400
51.7075,51.94,51.28,51.32,74172800
51.84,52.12,51.7625,51.79,70162400
51.1075,51.9375,50.975,51.87,93292000
50.7075,51.235,50.585,51.1325,77758000
50.78,51.0375,50.63,50.965,96783200
49.885,50.845,49.6525,50.7825,115627200
49.865,50.3425,49.64,49.8125,102785600
49.645,49.9625,49.5025,49.8075,70146400
49.8,50.035,49.0525,49.7175,111042800
50.2125,50.25,49.61,49.7375,83603200
49.67,50.185,49.545,50.155,86781200
50.08,50.7125,49.8075,49.875,143072800
49.105,50.0575,49.085,50.025,103526800
49.1125,49.275,48.9825,49.25,74106400
48.6975,49.0925,48.285,48.9225,76457200
48.3125,49.125,48.2875,48.8375,93087200
47.7725,48.615,47.7625,48.505,91062800
47.91,47.92,47.095,47.81,111448000
47.4575,47.52,47.135,47.4875,94256000
47.2375,47.39,46.8825,47.18,83121600
47.1875,47.44,46.6375,47.1175,119393600
47.915,48.22,46.145,46.6975,199202000
47.8775,47.995,46.65,47.185,175381200
48.835,49.4225,47.695,47.7625,169630800
47.505,49.0825,47.4525,48.7725,204136800
46.5575,47.3725,46.1825,47.04,124140800
47.0875,47.2475,46.48,46.6325,126585600
46.45,47.0975,46.4475,47.005,104879200
46.2125,46.8325,45.935,46.53,156171600
45.975,46.025,45.64,45.9325,94318000
45.5625,45.825,45.23,45.4275,124130000
45.0,45.6675,44.8425,45.2275,129870400
43.8725,44.78,43.8375,44.725,128044000
42.58,43.2675,42.375,43.2275,95997600
43.4675,43.61,43.005,43.125,99185600
43.6675,43.8725,43.485,43.63,83241600
43.985,44.0,43.635,43.8825,78949600
43.9225,44.4375,43.4925,43.9625,109744800
43.57,43.7875,43.2225,43.7425,103544800
43.58,43.7275,43.23,43.2875,112861600
43.3025,43.75,43.1825,43.7175,111341600
43.4275,43.825,43.2925,43.5825,68280800
43.54,43.9675,43.4875,43.5575,87493600
42.895,43.25,42.845,43.2425,75652800
42.95,43.0925,42.575,42.765,68998800
42.7975,43.33,42.7475,43.0075,104457600
42.4275,42.86,42.3725,42.7325,75891200
42.8125,42.925,42.4375,42.605,98507200
42.4275,42.815,42.345,42.7,87342800
42.8475,43.12,42.48,42.545,89960800
42.525,42.75,42.425,42.7225,89134000
42.7625,42.8025,42.3125,42.3575,83973600
42.2475,42.665,42.105,42.6025,95280000
43.1,43.485,42.585,42.735,126966800
43.6625,43.8925,43.2125,43.56,112958400
43.215,43.77,43.0875,43.545,144406400
41.8525,42.915,41.82,42.8125,125982000
41.74,42.245,41.4825,41.63,130672400
41.5275,42.25,41.14,41.61,162958400
40.8125,41.5375,40.0575,41.3125,244439200
39.0625,39.5325,38.5275,38.67,166348800
38.9475,39.0825,38.415,39.075,104768400
38.87,39.5325,38.58,39.44,134142000
38.5275,38.62,37.935,38.175,101766000
38.5375,38.785,37.925,38.48,92522400
39.1025,39.1825,38.155,38.325,121576000
39.375,39.47,38.995,39.205,135004000
38.55,39.415,38.315,38.965,119284800
38.27,38.97,38.25,38.735,122278800
37.5675,38.3475,37.5125,38.2675,114843600
37.7125,37.8175,37.305,37.5,129756800
38.22,38.425,37.8775,38.0725,108092800
38.125,38.4925,37.715,38.45,143122800
37.8225,38.6325,37.4075,38.3275,180396400
37.39,37.955,37.13,37.6875,164101200
37.175,37.2075,36.475,36.9825,219111200
36.1325,37.1375,35.95,37.065,234428400
35.995,36.43,35.5,35.5475,365248800
38.7225,39.7125,38.5575,39.48,148158800
39.6325,39.84,39.12,39.435,140014000
39.375,39.63,38.6375,39.0575,169165600
38.96,39.1925,37.5175,39.0375,212468400
37.075,39.3075,36.68,39.2925,234330000
37.0375,37.8875,36.6475,36.7075,148676800
39.215,39.54,37.4075,37.6825,382978400
40.1,40.5275,38.825,39.2075,259092000
41.5,41.8625,39.7725,40.2225,196189200
41.345,41.8825,41.0975,41.5175,135366000
41.3625,42.0875,40.6825,40.985,177151600
42.25,42.27,41.32,41.37,162814800
42.6225,43.1425,42.3875,42.7375,127594400
42.6,42.98,42.255,42.275,142510800
42.915,42.9475,41.75,42.1575,189126800
41.25,42.5225,40.8325,42.4,248104000
43.3725,43.6225,42.075,42.1225,169126400
42.94,43.695,42.605,43.68,172393600
45.2375,45.5975,44.0675,44.1725,165377200
46.115,46.235,45.3025,46.205,163210000
45.0725,45.0825,44.2575,44.645,158126000
45.665,45.7,44.425,44.8875,167080000
44.1825,45.3225,43.7325,45.235,184250000
42.8775,43.6925,42.72,43.56,165549600
43.56,43.7375,42.565,43.655,179994000
43.735,44.15,43.025,43.0725,94496000
44.9325,45.0675,44.1375,44.195,124496800
44.5925,45.3675,43.8775,44.245,271300800
47.5,47.675,46.2475,46.465,167701200
47.625,48.7425,47.365,48.3825,147713200
47.0975,47.9925,46.725,47.8525,185915200
48.475,48.62,46.4825,46.7,243204000
47.9075,49.295,47.8625,48.0575,187531600
49.75,49.9625,48.4475,48.5425,204542000
51.3875,51.5025,50.5625,51.1175,137463200
52.495,52.53,51.6875,52.1225,101450400
51.4925,52.515,51.0325,52.4875,133697600
50.48,51.18,50.4225,50.9425,127531600
51.075,51.0975,49.5425,50.3975,264654800
52.3875,53.4125,51.3575,51.87,365314800
54.7625,55.59,54.2025,55.555,233292800
54.22,55.1125,54.155,54.715,153435600
52.7875,53.795,52.3175,53.325,146640000
54.7975,54.9225,51.5225,53.06,183742000
53.975,55.0475,53.1675,54.075,189033600
54.4275,55.345,54.1875,54.95,119423200
55.65,56.0575,53.635,53.7725,163702000
53.9575,55.8125,53.675,55.6825,155071200
54.9475,55.84,54.735,55.1625,115168400
54.515,55.315,54.3575,54.8275,132314800
54.465,54.935,53.25,54.005,130325200
55.575,55.66,54.835,55.2975,91541600
54.7325,55.7475,54.19,55.5375,116736000
55.29,55.4575,54.3175,54.34,123164000
55.105,55.72,54.21,55.5275,161351600
53.63,54.875,53.08,53.6125,212497600
56.365,56.5875,54.0125,54.09,167962400
55.91,56.8175,55.5625,56.7175,107564000
55.5525,56.2,55.05,55.9425,118655600
56.99,57.1025,55.145,56.0725,134322000
57.695,58.0875,56.6825,56.9975,128168000
57.5125,58.3675,57.445,58.0175,114619200
56.8125,57.5,56.6575,57.32,99152800
56.9875,57.355,56.5875,56.815,94403200
56.1975,56.46,56.005,56.435,91717600
55.955,56.61,55.885,56.2375,120724800
55.25,55.9375,54.94,55.105,95938800
54.9375,55.705,54.925,55.5475,98217600
54.205,55.315,54.1575,55.1975,110773600
55.195,55.34,54.3225,54.415,384986800
55.06,55.57,54.7875,55.0075,106435200
54.625,54.905,53.825,54.5925,108495200
54.4475,55.4625,54.28,54.56,126286800
55.5375,55.7375,54.3175,54.47,148780400
56.4375,56.71,55.63,55.96,127997200
55.88,57.0875,55.6425,56.6025,166825600
56.235,56.25,54.96,55.2675,197114800
54.5025,56.075,54.14,55.9625,142996000
55.2375,55.4625,54.1175,54.5825,158066000
55.4625,56.3425,55.1775,55.325,150479200
56.5575,56.8375,55.325,55.775,137160000
57.2475,57.4175,56.275,56.7175,133332000
57.1025,57.295,56.6575,57.09,109560400
56.6275,57.2175,56.5,56.9075,173360400
55.8125,57.065,55.6,56.2575,195175200
55.0375,55.8725,54.8525,55.745,109019200
54.7525,55.135,54.73,54.925,91107200
54.2875,54.685,54.0825,54.485,82100400
54.15,54.225,53.7775,54.04,73905600
53.6625,54.2625,53.65,53.8725,75532800
53.525,54.09,53.46,53.7625,76072400
54.2,54.2975,53.5075,53.76,104639200
54.525,54.795,53.7775,53.865,121150800
53.36,54.4875,53.29,54.395,141708000
52.9375,53.4525,52.8675,53.33,114001600
52.305,52.685,52.0825,52.56,115230400
52.54,52.64,52.065,52.4375,82992000
52.3275,52.7375,51.925,52.2175,103563600
51.84,52.275,51.6675,51.8825,98444800
52.3825,52.445,51.8,52.22,93970400
51.5125,51.9525,51.13,51.8125,90102000
52.33,52.375,51.69,51.7775,102349600
52.0,52.3125,51.7675,52.2675,101701600
51.7575,52.185,51.37,51.9975,133789600
50.145,52.095,50.0875,51.8475,249616000
49.7825,50.44,49.3275,50.375,271742800
47.575,48.035,47.335,47.5725,157492000
47.975,48.05,47.2675,47.4775,84118000
48.7475,48.7975,47.525,47.745,96096000
48.6525,48.99,48.4025,48.5525,76304000
48.265,48.7125,48.1075,48.705,66839600
48.1125,48.415,48.0125,48.25,74791600
47.67,47.99,47.39,47.9025,63957600
47.945,48.1075,47.5425,47.86,82704800
47.4225,48.1375,47.4225,47.97,81147200
47.945,47.95,47.4825,47.6,65573600
47.4375,47.9675,47.3,47.8625,62138000
47.88,48.1625,47.605,47.7275,60172400
47.77,47.96,47.725,47.8325,50055600
47.3825,47.8525,47.3275,47.7575,72164400
47.125,47.445,46.9025,46.97,75326000
47.6775,47.82,47.545,47.5875,63756400
47.375,47.67,47.325,47.645,79026400
46.355,47.1075,46.3,46.9925,69940800
46.315,46.6025,46.07,46.35,66416800
46.9475,46.9875,45.885,45.98,55819200
45.955,46.825,45.855,46.795,70925200
46.5725,46.7975,45.7275,46.2775,90950800
46.025,46.5525,45.95,46.375,69460800
46.3075,46.82,46.0075,46.04,101141200
45.7475,46.6325,45.635,46.1075,98276800
45.85,46.23,45.1825,45.5425,126652400
46.53,46.5375,46.175,46.23,108801600
46.8125,47.0875,46.235,46.365,102847600
46.5875,46.8,46.4325,46.625,82514800
46.285,46.5825,45.8625,46.4225,134314000
46.97,47.305,46.8,47.185,73939600
47.5075,47.54,47.065,47.21,246876800
47.8875,47.8925,47.555,47.7,86440400
48.105,48.22,47.61,47.675,86553600
47.8475,48.1525,47.7875,48.07,67644400
47.8375,47.9925,47.5525,47.8075,73234000
47.7925,48.0,47.4425,47.925,106627200
48.535,48.55,48.085,48.365,85388800
48.4075,48.52,47.98,48.495,83734400
48.2675,48.485,48.09,48.3275,86264000
47.91,48.355,47.8375,47.9575,105064800
46.9975,47.565,46.9375,47.56,93770000
46.805,47.0575,46.535,46.7175,109931200
46.93,47.0,46.695,46.875,74762000
46.9,47.1875,46.7175,46.975,90056400
47.0575,47.4125,46.9125,47.145,69844000
47.1925,47.21,46.5525,47.0375,92936000
46.5875,47.125,46.44,47.09,80233600
47.095,47.22,46.695,46.79,60962800
47.0,47.3175,46.7275,46.9075,73603200
46.7975,46.9525,46.5325,46.5775,73190800
47.0,47.2275,46.59,46.7475,69176000
46.5175,47.115,46.5,47.045,76732400
46.695,46.7675,46.275,46.61,94780800
47.2525,47.3825,46.965,47.0375,83115200
47.3725,47.515,46.8625,47.1475,104848800
46.935,47.5925,46.9125,47.51,111957200
46.6375,46.85,46.305,46.84,92844800
46.2475,46.555,45.9175,46.5125,113611200
46.295,46.9175,46.1875,46.29,169805600
44.5625,46.0625,44.5425,45.9575,224805200
43.97,44.375,43.61,44.2225,136272800
43.8075,44.4375,43.45,44.1425,266157600
41.6025,42.3,41.3175,42.275,214277600
40.5325,41.815,40.46,41.315,169709600
41.0,41.0825,40.1575,40.58,142623200
41.03,41.4325,40.8425,41.055,111852000
40.655,41.355,40.6025,40.9125,113528400
41.4175,41.5825,40.305,40.735,134768000
41.7075,41.73,41.0225,41.31,146062000
42.65,42.805,41.3575,41.43,261964400
43.44,43.8475,43.165,43.2,139235200
44.4525,44.705,44.22,44.46,83018000
44.1225,44.735,44.1025,44.56,106421600
43.7575,44.0475,43.7075,43.955,86313600
43.695,43.96,43.4625,43.6825,100497200
43.3525,43.75,43.26,43.535,91557200
43.0575,43.48,42.925,43.11,89726400
43.25,43.5,42.8825,43.3125,113634400
42.47,43.2725,42.4625,42.5125,116070800
42.7425,43.12,42.05,42.095,140021200
43.145,43.5575,43.02,43.2,107732800
41.22,43.0025,41.1925,42.9025,138422000
41.91,42.1875,41.22,42.0975,121112000
41.66,42.235,41.1175,41.67,150347200
41.9525,42.9375,41.725,41.945,153594000
41.8125,42.505,41.2975,41.62,166674000
43.42,43.7875,41.73,42.085,163690400
42.0175,43.275,41.61,43.1925,150164800
42.0975,42.48,41.235,41.235,164115200
42.5,43.17,42.15,42.2125,165963200
43.76,43.7725,42.815,42.8175,148219600
43.81,44.2,43.735,43.81,78597600
44.33,44.3675,43.415,43.825,133787200
44.6625,44.78,44.405,44.505,157618800
44.625,45.06,44.5175,44.6625,90975200
45.08,45.13,44.4525,44.61,117473600
45.6475,45.875,44.81,44.9925,126774000
45.0725,45.5975,45.0525,45.43,128828400
44.49,45.0,44.3475,44.995,128740800
43.87,44.28,43.7675,44.235,95096400
43.735,43.9625,43.5675,43.7575,126814000
44.4775,44.5625,44.0325,44.1675,95154000
43.8025,44.435,43.63,44.205,113605600
43.2,44.075,43.1125,44.0525,153816000
44.635,44.945,43.165,43.75,195208000
44.815,45.155,44.5125,44.53,151128400
44.775,45.12,44.54,44.5975,155712400
44.0875,44.8475,44.0525,44.7425,152648800
43.4175,43.9125,43.385,43.875,135249600
42.95,43.4875,42.9275,43.125,123967600
43.2075,43.53,42.7525,42.7675,149886400
43.0125,43.565,42.855,42.9625,135722000
43.09,43.705,42.9425,43.1075,160704400
42.4475,43.2725,42.25,43.2475,204588800
40.76,41.885,40.72,41.8425,162579600
40.4875,41.1875,40.4125,41.085,130196800
39.625,40.9725,39.3775,40.6775,243278000
39.2675,39.4725,37.56,39.1025,282690400
40.0725,40.25,38.7575,38.7875,217562000
40.7725,40.85,39.7675,39.885,206434400
38.7075,40.93,38.5,40.7575,272975200
39.775,40.97,39.0,39.1225,290954000
41.5,41.7,40.025,40.125,346375200
41.7925,42.155,41.69,41.945,188923200
41.7175,42.11,41.625,41.8575,129915600
41.3825,41.8425,41.175,41.7425,184192800
42.54,42.54,41.7675,41.99,202561600
43.0,43.0,42.515,42.8775,156572000
43.6275,43.7375,42.6325,42.7775,166116000
44.3125,44.325,43.3,43.555,204420400
44.325,44.86,44.205,44.26,130756400
44.325,44.445,44.15,44.25,108434400
44.6525,44.895,44.3525,44.615,129700400
44.8425,45.025,44.5625,44.815,124773600
44.0375,44.8125,43.7675,44.775,137547200
44.475,44.8475,44.035,44.0475,118263600
44.045,44.34,43.9125,44.2725,101672400
43.6475,43.8725,43.6225,43.82,74670800
43.29,43.575,43.25,43.5725,95839600
43.6375,43.765,43.3525,43.5825,86336000
43.5875,43.9025,43.4825,43.5875,82271200
43.36,43.8425,43.2625,43.75,94640000
43.135,43.3675,43.02,43.2575,89738400
43.1325,43.6375,42.99,43.0575,118071600
42.54,43.075,42.315,43.065,102223600
42.63,42.6475,42.305,42.3075,103999600
42.75,42.9625,42.62,42.77,65920800
42.525,42.695,42.4275,42.65,85992800
42.7,42.8675,42.42,42.6425,132742000
43.67,43.855,43.625,43.7525,65397600
43.5425,44.005,43.525,43.7525,83799600
43.7175,43.855,43.3125,43.5875,93902400
43.7575,43.8475,43.5225,43.635,109745600
43.72,44.3,43.715,44.105,117684400
43.4075,43.5425,43.115,43.4925,160677200
43.1,43.2825,42.9125,43.055,81906000
43.125,43.385,43.0,43.0675,95273600
43.0375,43.0975,42.865,42.925,77636800
42.3,43.2225,42.1975,43.1675,141095200
42.6225,42.75,42.205,42.3425,93420800
42.2575,42.61,42.2275,42.33,102693200
41.875,42.55,41.615,42.2525,114240000
42.265,42.88,42.1,42.41,109400800
43.12,43.155,42.4075,42.45,130169600
42.4875,42.9175,42.125,42.7625,159037200
42.6075,43.035,42.11,42.9625,166108800
43.1575,43.23,41.79,42.37,166665600
43.575,43.7175,42.965,43.2675,105715200
43.7625,43.77,43.335,43.5225,82867200
43.775,43.875,43.6625,43.7425,56106800
43.34,43.75,43.2625,43.74,102355600
42.695,43.425,42.695,43.285,100525200
42.5725,42.64,42.39,42.495,65049600
42.76,42.8475,42.41,42.5375,87598000
42.795,42.9675,42.575,42.775,94550000
42.4925,42.58,42.095,42.27,116632400
43.26,43.37,42.795,42.835,99130000
43.375,43.625,43.35,43.4925,67928400
43.7775,43.845,43.5675,43.6675,100582000
43.7775,44.025,43.285,43.97,117930400
43.665,44.06,43.5825,44.06,97638000
43.4775,43.8125,43.4,43.7025,97446000
43.0925,43.7475,42.93,43.5625,140105200
43.5,43.565,42.78,43.125,237594400
41.65,42.125,41.32,42.0275,165573600
42.4675,42.485,41.4025,41.7225,134551200
41.975,42.4125,41.735,42.26,144187200
40.9725,42.0175,40.93,41.68,178803200
39.8225,40.9,39.675,40.7625,177816800
39.3075,39.4575,39.195,39.3525,68002000
39.2275,39.3875,38.8175,39.1025,84828400
39.0725,39.355,39.05,39.275,71028800
39.2225,39.4225,38.875,39.0425,87937200
39.1525,39.4375,38.99,39.0625,95896400
39.1875,39.27,38.755,38.995,170336800
40.105,40.1775,39.9,39.94,65496800
39.945,40.2175,39.8075,40.1175,75989200
39.475,40.0,39.4125,39.97,96486000
39.1825,39.32,39.1025,39.2475,65576800
39.0875,39.3425,38.9325,39.0,64500400
38.9925,39.245,38.9375,39.1375,67622400
39.015,39.5,38.775,38.975,62468000
38.9525,39.1825,38.8725,38.96,65051600
38.7425,38.8725,38.64,38.825,69630400
38.545,38.86,38.5125,38.8475,85135200
38.4075,38.465,38.115,38.37,80655200
38.5025,38.7725,38.4775,38.62,64921200
38.565,38.6125,38.18,38.4525,74795200
38.3025,38.5325,38.0,38.53,105199200
38.4725,38.57,38.175,38.32,88022000
38.45,38.68,38.385,38.5575,102016800
37.945,38.48,37.9225,38.285,146640000
37.4975,37.9575,37.29,37.6375,177549200
37.885,38.0675,37.64,37.9725,186581600
38.95,38.95,38.1875,38.3475,150046800
39.475,39.565,38.4575,39.0175,211805600
39.8775,39.9425,39.61,39.6825,83242400
40.0275,40.125,39.5,39.6675,113077600
39.6175,40.2425,39.5,39.97,196458400
39.7475,39.85,39.5225,39.57,95042800
39.9675,39.99,39.4775,39.9125,179629600
40.6525,40.99,39.6925,40.215,286856000
40.125,40.5125,39.9725,40.375,126323200
40.215,40.2875,39.6325,39.6575,114446000
40.5225,40.56,40.09,40.315,87714000
40.6775,40.7475,40.13,40.4775,86606800
40.9375,41.0625,40.14,40.52,117874000
41.2,41.235,40.9075,41.0125,66364400
40.91,41.13,40.87,41.0,107140400
40.95,40.9725,40.6525,40.8375,109078400
40.025,40.78,40.0,40.7275,118067600
40.035,40.5,39.9825,40.3675,103864000
39.9125,40.14,39.8175,39.965,101920400
40.1075,40.185,39.6375,39.8175,79275600
39.7675,40.1175,39.72,39.995,77596400
39.5575,40.0,39.505,39.945,86418400
39.375,39.4725,38.7775,39.3025,105474000
39.465,39.875,39.18,39.375,109712400
40.13,40.1775,39.46,39.465,111762400
40.485,40.6275,40.0375,40.2375,110686400
40.165,40.55,40.035,40.4,117862000
39.83,40.0525,39.6875,39.9625,88490800
39.15,39.6425,39.0175,39.37,105028400
39.975,40.0,38.6575,38.83,163217200
39.815,40.3175,39.7775,40.265,104526000
39.65,40.4575,39.5675,40.02,144823600
39.265,39.73,39.1675,39.7025,87481200
39.0175,39.35,38.9225,39.0975,82239600
39.2625,39.3025,38.755,38.8925,108389200
39.82,39.9375,39.04,39.285,279747200
37.275,37.555,37.1025,37.5125,141474400
37.475,37.5825,37.0325,37.1825,79383600
37.4725,37.5575,37.2975,37.375,68854800
38.4375,38.4975,36.825,37.64,129905200
38.3375,38.4825,38.265,38.365,63124000
37.95,38.46,37.95,38.185,75415600
37.645,38.11,37.475,38.0225,85972800
37.4975,37.61,37.22,37.5675,105010400
37.875,37.935,37.5475,37.585,68974800
37.62,37.855,37.4875,37.755,83692000
37.3,37.5325,37.1675,37.52,71475200
37.205,37.725,37.1425,37.39,95174000
36.9925,37.3325,36.8325,37.26,80528400
36.375,37.1225,36.36,36.9425,100797600
36.4675,36.545,36.205,36.435,99538000
36.1825,36.4625,36.095,36.3825,79127200
36.0275,36.4875,35.8425,36.265,84362400
35.725,36.1875,35.725,36.045,76806800
35.755,35.875,35.6025,35.6825,96515200
35.9225,36.1975,35.68,36.0225,86278400
36.22,36.325,35.775,35.875,57111200
36.1125,36.24,35.945,36.005,92096400
36.1775,36.2825,35.57,35.92,125997600
36.1225,36.5275,35.79,36.4575,88329600
36.2525,36.54,35.905,35.9325,99047600
36.7925,37.07,36.345,36.455,102769600
36.2825,36.79,36.2775,36.57,141757600
36.4425,36.675,36.28,36.4075,76425200
36.38,36.5175,36.1525,36.4675,85063200
36.7175,36.7175,36.235,36.2525,99600400
35.915,36.685,35.915,36.585,130165600
35.945,36.125,35.55,35.5675,201444400
35.83,36.12,35.5525,36.0725,128661600
36.875,36.875,35.96,36.29,126124800
36.79,36.8625,36.2875,36.6475,136661600
36.435,36.5225,35.6275,36.355,289229200
38.7975,38.7975,36.505,37.245,259530800
